"id";"VoterTitle";"VoterName";"VoterVote";"PageURL";"MotionofVote";"NoVoteText";"MeetingIDValue";"ItemID";"VoteID"
"1519";"Councillor";"E. El-Chantiry  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114135";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2268";"114135";"E. El-Chantiry  YesPassed    Motion To: That the committee RECEIVE the item for information2268114135"
"1520";"Councillor";"M. Taylor  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114135";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2268";"114135";"M. Taylor  YesPassed    Motion To: That the committee RECEIVE the item for information2268114135"
"1521";"Councillor";"M. Fleury  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114135";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2268";"114135";"M. Fleury  YesPassed    Motion To: That the committee RECEIVE the item for information2268114135"
"1522";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114135";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2268";"114135";"S. Qadri  YesPassed    Motion To: That the committee RECEIVE the item for information2268114135"
"1523";"Councillor";"K. Hobbs  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114135";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2268";"114135";"K. Hobbs  YesPassed    Motion To: That the committee RECEIVE the item for information2268114135"
"1524";"Councillor";"D. Holmes  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114135";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2268";"114135";"D. Holmes  YesPassed    Motion To: That the committee RECEIVE the item for information2268114135"
"1525";"Councillor";"R. Chiarelli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). ";NULL;"2268";"114104";"R. Chiarelli  YesPassed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). 2268114104"
"1526";"Councillor";"E. El-Chantiry  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). ";NULL;"2268";"114104";"E. El-Chantiry  YesPassed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). 2268114104"
"1527";"Councillor";"M. Taylor  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). ";NULL;"2268";"114104";"M. Taylor  YesPassed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). 2268114104"
"1528";"Councillor";"M. Fleury  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). ";NULL;"2268";"114104";"M. Fleury  YesPassed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). 2268114104"
"1529";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). ";NULL;"2268";"114104";"S. Qadri  YesPassed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). 2268114104"
"1530";"Councillor";"K. Hobbs  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). ";NULL;"2268";"114104";"K. Hobbs  YesPassed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). 2268114104"
"1531";"Councillor";"D. Holmes  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). ";NULL;"2268";"114104";"D. Holmes  YesPassed    Motion To: 
That the contribution to the Childcare Capital Grants program (Project 905639), p. 131 be reduced by $250 k, and that this amount be contributed to the One Year Transition Fund in the Social Services operating budget (p. 52, described on p. 57). 2268114104"
"1532";"Councillor";"R. Chiarelli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; ";NULL;"2268";"114104";"R. Chiarelli  YesPassed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; 2268114104"
"1533";"Councillor";"E. El-Chantiry  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; ";NULL;"2268";"114104";"E. El-Chantiry  YesPassed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; 2268114104"
"1534";"Councillor";"M. Taylor  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; ";NULL;"2268";"114104";"M. Taylor  YesPassed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; 2268114104"
"1535";"Councillor";"M. Fleury  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; ";NULL;"2268";"114104";"M. Fleury  YesPassed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; 2268114104"
"1536";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; ";NULL;"2268";"114104";"S. Qadri  YesPassed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; 2268114104"
"1537";"Councillor";"K. Hobbs  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; ";NULL;"2268";"114104";"K. Hobbs  YesPassed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; 2268114104"
"1538";"Councillor";"D. Holmes  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; ";NULL;"2268";"114104";"D. Holmes  YesPassed    Motion To: That the Community and Protective Services Committee recommend that Council, sitting as Committee of the Whole, approve the Community and Protective Services Committee 2013 Draft Operating and Capital Budget as follows: 
1. Emergency and Protective Services
 a) General Manager’s Office - Operating Resource Requirement (page 6); 
b) Security and Emergency Management as follows:
 i) Operating Resource Requirement (page 11); 
ii) Capital Budget (p. 124) [individual project listed p.125];
c) Ottawa Fire Services, as follows:
 i) User fees (p. 20-21);
 ii) Operating Resource Requirement (p. 17);
 iii) Capital Budget (p. 106) [individual projects listed p. 107-114]; 
d) Ottawa Paramedic Service, as follows: 
i) Operating Resource Requirement (p. 25);
 ii) Capital Budget (p. 115) [individual projects listed p. 116-118]; 
e) By-Law and Regulatory Services, as follows:
 i) User fees (p. 35-39); ii) Operating Resource Requirement (p. 32); 
iii) Capital Budget (p. 119) [individual projects listed p. 120-123]; 2268114104"
"1539";"Councillor";"R. Chiarelli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. ";NULL;"2268";"114104";"R. Chiarelli  YesPassed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. 2268114104"
"1540";"Councillor";"E. El-Chantiry  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. ";NULL;"2268";"114104";"E. El-Chantiry  YesPassed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. 2268114104"
"1541";"Councillor";"M. Taylor  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. ";NULL;"2268";"114104";"M. Taylor  YesPassed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. 2268114104"
"1542";"Councillor";"M. Fleury  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. ";NULL;"2268";"114104";"M. Fleury  YesPassed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. 2268114104"
"1543";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. ";NULL;"2268";"114104";"S. Qadri  YesPassed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. 2268114104"
"1544";"Councillor";"K. Hobbs  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=114104";"Passed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. ";NULL;"2268";"114104";"K. Hobbs  YesPassed    Motion To: 3. Parks, Recreation and Cultural Services, as follows:
 i) User fees (p. 86-88);
 ii) Operating Resource Requirement (p. 81); 
iii) Capital Budget (p. 141) [individual projects listed p. 142-159]. 2268114104"
