"id";"VoterTitle";"VoterName";"VoterVote";"PageURL";"MotionofVote";"NoVoteText";"MeetingIDValue";"ItemID";"VoteID"
"2510";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125081";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125081";"T. Tierney  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271125081"
"2511";"Commissioner";"B. Crew  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125081";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125081";"B. Crew  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271125081"
"2512";"Commissioner";"J. Ferrabee  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125081";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125081";"J. Ferrabee  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271125081"
"2513";"Commissioner";"E. Rahn  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125081";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125081";"E. Rahn  AbsentPassed    Motion To: That the(se) item(s) be Carried on consent.2271125081"
"2514";"Commissioner";"C. Reporter  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125081";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125081";"C. Reporter  AbsentPassed    Motion To: That the(se) item(s) be Carried on consent.2271125081"
"2515";"Councillor";"R. Bloess  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"R. Bloess  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2516";"Councillor";"S. Blais  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"S. Blais  AbsentPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2517";"Councillor";"S. Desroches  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"S. Desroches  AbsentPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2518";"Councillor";"M. Wilkinson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"M. Wilkinson  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2519";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"S. Qadri  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2520";"Councillor";"K. Egli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"K. Egli  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2521";"Councillor";"D. Deans  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"D. Deans  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2522";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"T. Tierney  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2523";"Commissioner";"B. Crew  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"B. Crew  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2524";"Commissioner";"J. Ferrabee  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"J. Ferrabee  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2525";"Commissioner";"E. Rahn  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"E. Rahn  AbsentPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2526";"Commissioner";"C. Reporter  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126379";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"126379";"C. Reporter  AbsentPassed    Motion To: That the(se) item(s) be Carried on consent.2271126379"
"2527";"Councillor";"R. Bloess  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"R. Bloess  YesPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2528";"Councillor";"S. Blais  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"S. Blais  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2529";"Councillor";"S. Desroches  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"S. Desroches  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2530";"Councillor";"M. Wilkinson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"M. Wilkinson  YesPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2531";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"S. Qadri  YesPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2532";"Councillor";"K. Egli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"K. Egli  YesPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2533";"Councillor";"D. Deans  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"D. Deans  YesPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2534";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"T. Tierney  YesPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2535";"Commissioner";"B. Crew  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"B. Crew  YesPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2536";"Commissioner";"J. Ferrabee  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"J. Ferrabee  YesPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2537";"Commissioner";"E. Rahn  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"E. Rahn  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2538";"Commissioner";"C. Reporter  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125006";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"125006";"C. Reporter  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271125006"
"2539";"Councillor";"R. Bloess  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"R. Bloess  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2540";"Councillor";"S. Blais  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"S. Blais  AbsentPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2541";"Councillor";"S. Desroches  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"S. Desroches  AbsentPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2542";"Councillor";"M. Wilkinson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"M. Wilkinson  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2543";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"S. Qadri  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2544";"Councillor";"K. Egli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"K. Egli  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2545";"Councillor";"D. Deans  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"D. Deans  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2546";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"T. Tierney  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2547";"Commissioner";"B. Crew  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"B. Crew  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2548";"Commissioner";"J. Ferrabee  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"J. Ferrabee  YesPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2549";"Commissioner";"E. Rahn  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"E. Rahn  AbsentPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2550";"Commissioner";"C. Reporter  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=125007";"Passed    Motion To: That the(se) item(s) be Carried on consent.";NULL;"2271";"125007";"C. Reporter  AbsentPassed    Motion To: That the(se) item(s) be Carried on consent.2271125007"
"2551";"Councillor";"R. Bloess  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"R. Bloess  YesPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2552";"Councillor";"S. Blais  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"S. Blais  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2553";"Councillor";"S. Desroches  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"S. Desroches  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2554";"Councillor";"M. Wilkinson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"M. Wilkinson  YesPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2555";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"S. Qadri  YesPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2556";"Councillor";"K. Egli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"K. Egli  YesPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2557";"Councillor";"D. Deans  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"D. Deans  YesPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2558";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"T. Tierney  YesPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2559";"Commissioner";"B. Crew  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"B. Crew  YesPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2560";"Commissioner";"J. Ferrabee  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"J. Ferrabee  YesPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2561";"Commissioner";"E. Rahn  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"E. Rahn  YesPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2562";"Commissioner";"C. Reporter  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126605";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"126605";"C. Reporter  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271126605"
"2563";"Councillor";"R. Bloess  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"R. Bloess  YesPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2564";"Councillor";"S. Blais  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"S. Blais  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2565";"Councillor";"S. Desroches  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"S. Desroches  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2566";"Councillor";"M. Wilkinson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"M. Wilkinson  YesPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2567";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"S. Qadri  YesPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2568";"Councillor";"K. Egli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"K. Egli  YesPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2569";"Councillor";"D. Deans  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"D. Deans  YesPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2570";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"T. Tierney  YesPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2571";"Commissioner";"B. Crew  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"B. Crew  YesPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2572";"Commissioner";"J. Ferrabee  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"J. Ferrabee  YesPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2573";"Commissioner";"E. Rahn  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"E. Rahn  YesPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2574";"Commissioner";"C. Reporter  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=124418";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"124418";"C. Reporter  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271124418"
"2575";"Councillor";"R. Bloess  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"R. Bloess  YesPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2576";"Councillor";"S. Blais  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"S. Blais  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2577";"Councillor";"S. Desroches  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"S. Desroches  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2578";"Councillor";"M. Wilkinson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"M. Wilkinson  YesPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2579";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"S. Qadri  YesPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2580";"Councillor";"K. Egli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"K. Egli  YesPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2581";"Councillor";"D. Deans  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"D. Deans  YesPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2582";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"T. Tierney  YesPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2583";"Commissioner";"B. Crew  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"B. Crew  YesPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2584";"Commissioner";"J. Ferrabee  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"J. Ferrabee  YesPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2585";"Commissioner";"E. Rahn  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"E. Rahn  YesPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2586";"Commissioner";"C. Reporter  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=123404";"Passed    Motion To: That the committee RECEIVE the item for information";NULL;"2271";"123404";"C. Reporter  AbsentPassed    Motion To: That the committee RECEIVE the item for information2271123404"
"2587";"Councillor";"R. Chiarelli  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126609";"Passed    Motion To: ";NULL;"2438";"126609";"R. Chiarelli  AbsentPassed    Motion To: 2438126609"
"2588";"Councillor";"E. El-Chantiry  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126609";"Passed    Motion To: ";NULL;"2438";"126609";"E. El-Chantiry  YesPassed    Motion To: 2438126609"
"2589";"Councillor";"M. Taylor  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126609";"Passed    Motion To: ";NULL;"2438";"126609";"M. Taylor  YesPassed    Motion To: 2438126609"
"2590";"Councillor";"M. Fleury  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126609";"Passed    Motion To: ";NULL;"2438";"126609";"M. Fleury  YesPassed    Motion To: 2438126609"
"2591";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126609";"Passed    Motion To: ";NULL;"2438";"126609";"S. Qadri  YesPassed    Motion To: 2438126609"
"2592";"Councillor";"K. Hobbs  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126609";"Passed    Motion To: ";NULL;"2438";"126609";"K. Hobbs  YesPassed    Motion To: 2438126609"
"2593";"Councillor";"D. Holmes  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126609";"Passed    Motion To: ";NULL;"2438";"126609";"D. Holmes  YesPassed    Motion To: 2438126609"
"2594";"Councillor";"R. Chiarelli  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126366";"Passed    Motion To: ";NULL;"2438";"126366";"R. Chiarelli  AbsentPassed    Motion To: 2438126366"
