"id";"VoterTitle";"VoterName";"VoterVote";"PageURL";"MotionofVote";"NoVoteText";"MeetingIDValue";"ItemID";"VoteID"
"4512";"Councillor";"J. Harder  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"J. Harder  YesPassed    Motion To: 2479127774"
"4513";"Councillor";"M. Wilkinson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"M. Wilkinson  YesPassed    Motion To: 2479127774"
"4514";"Councillor";"M. Fleury  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"M. Fleury  YesPassed    Motion To: 2479127774"
"4515";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"S. Qadri  YesPassed    Motion To: 2479127774"
"4516";"Councillor";"P. Clark  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"P. Clark  YesPassed    Motion To: 2479127774"
"4517";"Councillor";"K. Egli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"K. Egli  YesPassed    Motion To: 2479127774"
"4518";"Councillor";"D. Deans  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"D. Deans  YesPassed    Motion To: 2479127774"
"4519";"Councillor";"K. Hobbs  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"K. Hobbs  AbsentPassed    Motion To: 2479127774"
"4520";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"T. Tierney  YesPassed    Motion To: 2479127774"
"4521";"Councillor";"D. Holmes  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"D. Holmes  AbsentPassed    Motion To: 2479127774"
"4522";"Councillor";"D. Thompson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"D. Thompson  YesPassed    Motion To: 2479127774"
"4523";"Councillor";"A. Hubley  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"A. Hubley  YesPassed    Motion To: 2479127774"
"4524";"Mayor";"J. Watson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"J. Watson  YesPassed    Motion To: 2479127774"
"4525";"Councillor";"P. Hume  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"P. Hume  YesPassed    Motion To: 2479127774"
"4526";"Councillor";"M. McRae  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127774";"Passed    Motion To: ";NULL;"2479";"127774";"M. McRae  YesPassed    Motion To: 2479127774"
"4527";"Councillor";"S. Moffatt  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"S. Moffatt  YesPassed    Motion To: 2479127776"
"4528";"Councillor";"R. Chiarelli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"R. Chiarelli  YesPassed    Motion To: 2479127776"
"4529";"Councillor";"E. El-Chantiry  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"E. El-Chantiry  YesPassed    Motion To: 2479127776"
"4530";"Councillor";"R. Bloess  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"R. Bloess  YesPassed    Motion To: 2479127776"
"4531";"Councillor";"D. Chernushenko  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"D. Chernushenko  YesPassed    Motion To: 2479127776"
"4532";"Councillor";"S. Blais  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"S. Blais  AbsentPassed    Motion To: 2479127776"
"4533";"Councillor";"M. Taylor  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"M. Taylor  YesPassed    Motion To: 2479127776"
"4534";"Councillor";"S. Desroches  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"S. Desroches  YesPassed    Motion To: 2479127776"
"4535";"Councillor";"B. Monette  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"B. Monette  YesPassed    Motion To: 2479127776"
"4536";"Councillor";"J. Harder  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"J. Harder  YesPassed    Motion To: 2479127776"
"4537";"Councillor";"M. Wilkinson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"M. Wilkinson  YesPassed    Motion To: 2479127776"
"4538";"Councillor";"M. Fleury  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"M. Fleury  YesPassed    Motion To: 2479127776"
"4539";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"S. Qadri  YesPassed    Motion To: 2479127776"
"4540";"Councillor";"P. Clark  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"P. Clark  YesPassed    Motion To: 2479127776"
"4541";"Councillor";"K. Egli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"K. Egli  YesPassed    Motion To: 2479127776"
"4542";"Councillor";"D. Deans  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"D. Deans  YesPassed    Motion To: 2479127776"
"4543";"Councillor";"K. Hobbs  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"K. Hobbs  AbsentPassed    Motion To: 2479127776"
"4544";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"T. Tierney  YesPassed    Motion To: 2479127776"
"4545";"Councillor";"D. Holmes  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"D. Holmes  AbsentPassed    Motion To: 2479127776"
"4546";"Councillor";"D. Thompson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"D. Thompson  YesPassed    Motion To: 2479127776"
"4547";"Councillor";"A. Hubley  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"A. Hubley  YesPassed    Motion To: 2479127776"
"4548";"Mayor";"J. Watson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"J. Watson  YesPassed    Motion To: 2479127776"
"4549";"Councillor";"P. Hume  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"P. Hume  YesPassed    Motion To: 2479127776"
"4550";"Councillor";"M. McRae  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127776";"Passed    Motion To: ";NULL;"2479";"127776";"M. McRae  YesPassed    Motion To: 2479127776"
"4551";"Councillor";"S. Moffatt  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"S. Moffatt  YesPassed    Motion To: 2479127780"
"4552";"Councillor";"R. Chiarelli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"R. Chiarelli  YesPassed    Motion To: 2479127780"
"4553";"Councillor";"E. El-Chantiry  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"E. El-Chantiry  YesPassed    Motion To: 2479127780"
"4554";"Councillor";"R. Bloess  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"R. Bloess  YesPassed    Motion To: 2479127780"
"4555";"Councillor";"D. Chernushenko  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"D. Chernushenko  YesPassed    Motion To: 2479127780"
"4556";"Councillor";"S. Blais  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"S. Blais  AbsentPassed    Motion To: 2479127780"
"4557";"Councillor";"M. Taylor  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"M. Taylor  YesPassed    Motion To: 2479127780"
"4558";"Councillor";"S. Desroches  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"S. Desroches  YesPassed    Motion To: 2479127780"
"4559";"Councillor";"B. Monette  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"B. Monette  YesPassed    Motion To: 2479127780"
"4560";"Councillor";"J. Harder  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"J. Harder  YesPassed    Motion To: 2479127780"
"4561";"Councillor";"M. Wilkinson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"M. Wilkinson  YesPassed    Motion To: 2479127780"
"4562";"Councillor";"M. Fleury  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"M. Fleury  YesPassed    Motion To: 2479127780"
"4563";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"S. Qadri  YesPassed    Motion To: 2479127780"
"4564";"Councillor";"P. Clark  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"P. Clark  YesPassed    Motion To: 2479127780"
"4565";"Councillor";"K. Egli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"K. Egli  YesPassed    Motion To: 2479127780"
"4566";"Councillor";"D. Deans  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"D. Deans  YesPassed    Motion To: 2479127780"
"4567";"Councillor";"K. Hobbs  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"K. Hobbs  AbsentPassed    Motion To: 2479127780"
"4568";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"T. Tierney  YesPassed    Motion To: 2479127780"
"4569";"Councillor";"D. Holmes  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"D. Holmes  AbsentPassed    Motion To: 2479127780"
"4570";"Councillor";"D. Thompson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"D. Thompson  YesPassed    Motion To: 2479127780"
"4571";"Councillor";"A. Hubley  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"A. Hubley  YesPassed    Motion To: 2479127780"
"4572";"Mayor";"J. Watson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"J. Watson  YesPassed    Motion To: 2479127780"
"4573";"Councillor";"P. Hume  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"P. Hume  YesPassed    Motion To: 2479127780"
"4574";"Councillor";"M. McRae  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127780";"Passed    Motion To: ";NULL;"2479";"127780";"M. McRae  YesPassed    Motion To: 2479127780"
"4575";"Councillor";"S. Moffatt  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"S. Moffatt  YesPassed    Motion To: 2479126602"
"4576";"Councillor";"R. Chiarelli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"R. Chiarelli  YesPassed    Motion To: 2479126602"
"4577";"Councillor";"E. El-Chantiry  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"E. El-Chantiry  YesPassed    Motion To: 2479126602"
"4578";"Councillor";"R. Bloess  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"R. Bloess  YesPassed    Motion To: 2479126602"
"4579";"Councillor";"D. Chernushenko  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"D. Chernushenko  YesPassed    Motion To: 2479126602"
"4580";"Councillor";"S. Blais  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"S. Blais  AbsentPassed    Motion To: 2479126602"
"4581";"Councillor";"M. Taylor  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"M. Taylor  YesPassed    Motion To: 2479126602"
"4582";"Councillor";"S. Desroches  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"S. Desroches  YesPassed    Motion To: 2479126602"
"4583";"Councillor";"B. Monette  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"B. Monette  YesPassed    Motion To: 2479126602"
"4584";"Councillor";"J. Harder  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"J. Harder  YesPassed    Motion To: 2479126602"
"4585";"Councillor";"M. Wilkinson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"M. Wilkinson  YesPassed    Motion To: 2479126602"
"4586";"Councillor";"M. Fleury  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"M. Fleury  YesPassed    Motion To: 2479126602"
"4587";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"S. Qadri  YesPassed    Motion To: 2479126602"
"4588";"Councillor";"P. Clark  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"P. Clark  YesPassed    Motion To: 2479126602"
"4589";"Councillor";"K. Egli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"K. Egli  YesPassed    Motion To: 2479126602"
"4590";"Councillor";"D. Deans  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"D. Deans  YesPassed    Motion To: 2479126602"
"4591";"Councillor";"K. Hobbs  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"K. Hobbs  AbsentPassed    Motion To: 2479126602"
"4592";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"T. Tierney  YesPassed    Motion To: 2479126602"
"4593";"Councillor";"D. Holmes  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"D. Holmes  AbsentPassed    Motion To: 2479126602"
"4594";"Councillor";"D. Thompson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"D. Thompson  YesPassed    Motion To: 2479126602"
"4595";"Councillor";"A. Hubley  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"A. Hubley  YesPassed    Motion To: 2479126602"
"4596";"Mayor";"J. Watson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"J. Watson  YesPassed    Motion To: 2479126602"
"4597";"Councillor";"P. Hume  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"P. Hume  YesPassed    Motion To: 2479126602"
"4598";"Councillor";"M. McRae  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=126602";"Passed    Motion To: ";NULL;"2479";"126602";"M. McRae  YesPassed    Motion To: 2479126602"
"4599";"Councillor";"S. Moffatt  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"S. Moffatt  YesPassed    Motion To: 2479127781"
"4600";"Councillor";"R. Chiarelli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"R. Chiarelli  YesPassed    Motion To: 2479127781"
"4601";"Councillor";"E. El-Chantiry  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"E. El-Chantiry  YesPassed    Motion To: 2479127781"
"4602";"Councillor";"R. Bloess  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"R. Bloess  YesPassed    Motion To: 2479127781"
"4603";"Councillor";"D. Chernushenko  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"D. Chernushenko  YesPassed    Motion To: 2479127781"
"4604";"Councillor";"S. Blais  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"S. Blais  AbsentPassed    Motion To: 2479127781"
"4605";"Councillor";"M. Taylor  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"M. Taylor  YesPassed    Motion To: 2479127781"
"4606";"Councillor";"S. Desroches  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"S. Desroches  YesPassed    Motion To: 2479127781"
"4607";"Councillor";"B. Monette  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"B. Monette  YesPassed    Motion To: 2479127781"
"4608";"Councillor";"J. Harder  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"J. Harder  YesPassed    Motion To: 2479127781"
"4609";"Councillor";"M. Wilkinson  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"M. Wilkinson  YesPassed    Motion To: 2479127781"
"4610";"Councillor";"M. Fleury  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"M. Fleury  YesPassed    Motion To: 2479127781"
"4611";"Councillor";"S. Qadri  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"S. Qadri  YesPassed    Motion To: 2479127781"
"4612";"Councillor";"P. Clark  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"P. Clark  YesPassed    Motion To: 2479127781"
"4613";"Councillor";"K. Egli  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"K. Egli  YesPassed    Motion To: 2479127781"
"4614";"Councillor";"D. Deans  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"D. Deans  YesPassed    Motion To: 2479127781"
"4615";"Councillor";"K. Hobbs  ";"Absent";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"K. Hobbs  AbsentPassed    Motion To: 2479127781"
"4616";"Councillor";"T. Tierney  ";"Yes";"http://app05.ottawa.ca/sirepub/agdocs.aspx?doctype=agenda&itemid=127781";"Passed    Motion To: ";NULL;"2479";"127781";"T. Tierney  YesPassed    Motion To: 2479127781"
